block,code,msg_type,sender,pool_id,share_in,denom_1,amount_1,denom_2,amount_2,denom_3,amount_3,denom_4,amount_4
4707885,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo193zm70nnms89ngyrecaah3qpylncjzwmt8lmlj,565,3406458727188147341,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,45515734266,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,293902
4707933,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,8,27901127657442832002659,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7434411,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,1819559218
4707951,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1h6f2hlr58xjp9uxn7mev398nzkxqx6f608qu3n,562,3713730666130231656752,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,33636521669,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,212136902
4708011,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16jexsf558vvdwwl2cfj0mzr4x63xjpac5cs9rv,565,79742555390117103,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1065488018,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6880
4708017,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1jg9wr5u9cm04g0sswegskg3tawgylem6sndy5y,13,2326051545082369225,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,72596699,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,473416691
4708039,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1gw6xkw2pvxtt3ea83gs7gdhv7zvhzmk9yyl3xk,13,14268887529674040075,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,445332284,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,2904141917
4708075,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,658,70627089177669950835939,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,380852497456,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,79554783095
4708076,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1mk2m99mjjujrwzskm2nfxty40jvfzhaguwurm3,679,2627933470574049742,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8675495156639824083,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7638895,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,822802660,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7392266
4708104,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,6,873414827774234742117309,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1937049,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,27952860438
4708266,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1p3nf9fhf86qnyxuyes3flt0hg97a60lzscntne,612,682388979571137896680,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,3074280,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,196291364
4708312,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1uj3m5ly0qfwx3tkzgnk55hrektr56d05yn5chs,679,2647386461206223737,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8743946327475964525,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7699167,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,827155697,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7455418
4708331,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1k09afxhedzgrkn60rrnpa0u66yv3vz7yd6e34s,596,3381224055491487211,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,110764,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,43702101
4708344,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16um4rgfg3aqassjg6cmkuw90hgvshrwmzev7hj,679,2674087770694634275,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8832137009290372978,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7776820,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,835498317,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7530613
4708352,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1w8sfjgtkq5vg0u2pks22fsvdlnpjtd5fnpkduh,679,13150164303115667494,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,43433149088306435772,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,38243497,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,4108668484,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,37032743
4708380,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qk35qaj0qen70pz70q6f4uwrqw6dpkdhxlfn46,679,2655449637407897230,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8779206674102333913,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7730214,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,829862220,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7461760
4708422,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1pa0kkk5gnp7awaf88lvsh7aw3fwvmnm865czje,679,407028400207060571,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,1346341341996565035,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,1185472,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,127191133,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1142714
4708489,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1hf70zntf5pw99npkegrezn0v78mfvp4crj5xjj,679,6578057565396743451,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,21758459227468255759,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,19033267,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,2055558274,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,18589286
4708501,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,670,2780932611015157345185,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,51117,ibc/9F9B07EF9AD291167CF5700628145DE1DEB777C2CFC7907553B24446515F6D0E,449059
4708589,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ppetwac9lsc20wjn94fvr36kdcuxqkp07nm5x0,22,26645800653450951370,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,25573286,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,925490
4708591,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1eqdj7jsa0ypvxdvwert6s2sf8qqux6vs2hady4,679,1312495517388287221,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,4382052693879339465,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,3838325,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,407830359,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,3656291
4708608,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1gmsxq4f2wjn80f2ywmz37zejkkru6zwsyjp3hu,562,2067788742873947929134,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,18543706647,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,119318879
4708643,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo17g8qhml8a3v3gtesj80e0xae0unj86klm9xpet,679,3951156140705858640,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,13191796985921314796,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,11554953,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1226153704,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,11021187
4708798,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1adzlr4t3cky4x5m9pg8y9nuavhxl8hyyxwduhd,679,3950409520648621897,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,13189304231934901114,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,11552769,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1225645431,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,11021592
4708870,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1wde6kapm6w2ed338fe27s7763u2puykypp7sqk,679,3941807475184610366,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,13160460466839059647,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,11527613,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1221928889,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,11007129
4708951,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1eh0vums0v89mpulj6uykt8k7g70nvwxcycq47m,679,3950767275825600993,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,13190374434699956220,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,11553816,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1221559677,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,11060579
4709302,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1msf7xjex6d5zal93cx7u6rjeapy8ruvtf7mg9e,562,123991874643235402607,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1112341673,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,7152626
4709406,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo108ss9dsdya700yjzvvz9ad5zaf4c9tpaqxy3n8,555,675697721788418241342912565,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,18433242,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,65938884068357
4709451,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1w5lep3d53p5dtkg37gerq6qxdlagykyrtlvhgq,713,118342764483345838325,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,1176431471313142772731,ibc/F292A17CF920E3462C816CBE6B042E779F676CAB59096904C4C1C966413E3DF5,1191478702392766755076
4709471,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo15w8t735t0jx8j8egswuu0f5gqc5nrxe57t8f7t,562,104797352793480295394,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,938734093,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,6054655
4709516,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1e09wgvj4lypvyg4qz5utdrdtff0zasqk9qv7tc,22,7177669325791395850,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,6909840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,248567
4709565,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qnqwxazzha6lsx2rs2gewu2337uha5lz5uf2yt,658,469197197146320870743,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,2557430883,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,522867991
4709628,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qnqwxazzha6lsx2rs2gewu2337uha5lz5uf2yt,644,1543403952612097718,ibc/9BCB27203424535B6230D594553F1659C77EC173E36D9CF4759E7186EE747E84,16318904,uosmo,223938
4709657,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qnqwxazzha6lsx2rs2gewu2337uha5lz5uf2yt,616,186795127689500,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6474,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,41864996
4709771,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1mfk3gkd6y5hg92382vj8mfnff5cuypyhd9c0s6,567,4250337300582358007,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,2873748,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,317670487
4709779,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1mfk3gkd6y5hg92382vj8mfnff5cuypyhd9c0s6,562,108977808120110168383,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,988236885,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,6221014
4709814,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1daagqxzrng4cupt6yv9alssu2dpjvvek7uf2pg,679,2560291134335266037,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8574233172961764729,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7445271,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,784432522,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7252368
4709817,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1pquw8s67qykzx9swmhkgzrtaxke00ak20wckrk,679,4887213866809525589,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,16366932142284149966,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,14211912,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1497364674,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,13843688
4709821,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1daagqxzrng4cupt6yv9alssu2dpjvvek7uf2pg,679,2560291134335266036,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8574233172961772295,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7445271,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,784432522,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7252368
4710394,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1e3muvyvmrycggjsy8dfjcytcfprxtag8w54qv6,547,6021788381116827980,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,206320,ibc/655BCEF3CDEBE32863FF281DBBE3B06160339E9897DC9C9C9821932A5F8BA6F8,4772988
4710510,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1s0d4ql3n32ldymzsgxuzymwk728r4jwqlp2jt8,592,1583438145929980328,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,131696804,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,240948901
4710679,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1y6jv9m9937ftxzmg4q5zgywngxf70p7agvav5q,555,7321109332939763333620811,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,199232,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,716208183074
4711551,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,571,239010540428266500,ibc/D805F1DA50D31B96E4282C1D4181EDDFB1A44A598BFF5666F4B43E4B8BEA95A5,1477022257,uosmo,18407944
4711867,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo12apcjlfq0wmmn60flu0znl5mf5nplkwpdc3xhf,555,2094905593227577951224588,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,56922,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,205255555790
4712471,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1y8djj550x4u3cf48kh9nd486hpps4rjkf7jpyl,587,1397209346559896886,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,246993176,ibc/3BCCC93AD5DF58D11A6F8A05FA8BC801CBA0BA61A981F57E91B8B598BF8061CB,79845019155
4712594,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,555,93935142943319886704964470,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2517192,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,9332898243801
4712605,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,555,70451357207489915028723352,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1886957,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,7003166761577
4712609,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,555,211354071622469745086170056,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5660873,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,21009508151027
4712725,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,562,71527760811662634579,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,703331943,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,3790063
